taxonomy_id,name,taxonomy_lvl
708131,Aurantimicrobium minutum,S
2880260,Antiquaquibacter oligotrophicus,S
3404053,Arthrobacter sp. R-11,S
37931,Paenarthrobacter ureafaciens,S
3415678,Dactylosporangium sp. McL0621,S
3009077,Aeromicrobium sp. HA,S
2778070,Amycolatopsis sp. FDAARGOS 1241,S
2976002,Nonomuraea sp. NBC_00507,S
404385,Nonomuraea bangladeshensis,S
1442556,Synechococcus sp. PROS-7-1,S
1332188,Candidatus Saccharimonas aalborgensis,S
1126236,Halobellus inordinatus,S
2949994,Haloplanus salilacus,S
29284,Halorubrum trapanicum,S
129789,Natrialba aegyptia,S
2734128,Petsuvirus pEtSU,S
3047716,Rheavirus sinusmexicani,S
3116479,Enterobacter sp. ECC-175,S
61646,Lelliottia amnigena,S
61652,Serratia rubidaea,S
2864207,Shewanella rhizosphaerae,S
1479524,Alteromonas gracilis,S
3028878,Ferrimonas sp. YFM,S
2715163,Acinetobacter lanii,S
2714948,Vibrio sp. HDW18,S
1632772,Pseudomonas sp. R1-18,S
2730847,Pseudomonas sp. ADAK13,S
2815936,Pseudomonas sp. PP3,S
3234143,Pseudomonas sp. WC2401,S
53409,Pseudomonas coronafaciens,S
2604832,Metapseudomonas lalkuanensis,S
2306583,Halomonas sp. JS92-SW72,S
3241169,Marinomonas sp. RS-M-Aa-14,S
3455201,Stenotrophomonas sp. STK17_22,S
314722,Pseudoxanthomonas suwonensis,S
522259,Dyella terrae,S
2005262,Candidatus Legionella polyplacis,S
3081199,Oceanisphaera sp. IT1-181,S
1076626,Candidatus Steffania adelgidicola,S
1325112,Bradyrhizobium sp. CCBAU 53340,S
28099,Agrobacterium rubi,S
3066369,Coralliovum pocilloporae,S
2872652,Sphingomonas nostoxanthinifaciens,S
2681549,Alterirhizorhabdus profundi,S
2916397,Rhodophyticola sp. CCM32,S
42862,Rickettsia felis,S
1817965,Skermanella rosea,S
2048283,Thalassospira marina,S
3422307,Humitalea sp. 24SJ18S-53,S
81032,Hyphomonas neptunium,S
2735434,Paraburkholderia sp. PGU19,S
1855613,Polynucleobacter sp. MWH-UH23A,S
2878153,Caballeronia sp. TF1N1,S
2940492,Acidovorax sp. GBBC 1281,S
1858609,Acidovorax sp. T1,S
2798804,Rhodoferax lithotrophicus,S
493,Neisseria canis,S
2877939,Vogesella sp. XCS3,S
3095607,Methylophilus sp. DW102,S
1188319,Ferriphaselus amnicola,S
2811415,Niveibacterium microcysteis,S
712710,Tannerella serpentiformis,S
281093,Prosthecochloris sp. GSB1,S
75658,Campylobacter lanienae,S
2724528,Crateriforma spongiae,S
2527980,Stratiformator vulcanicus,S
2127060,Rhodopirellula sp. P2,S
881,Nitratidesulfovibrio vulgaris,S
2495594,Geobacter sp. SVR,S
2795293,Desulfolithobacter dissulfuricans,S
3115295,Paraperibacillus marinus,S
1338368,Paenibacillus lentus,S
159743,Paenibacillus terrae,S
377615,Thermobacillus composti,S
3020056,Sporosarcina jeotgali,S
3061240,Planococcus sp. X10-3,S
2796143,Alicyclobacillus sp. ALC3,S
2923362,Bombilactobacillus folatiphilus,S
2714946,Vagococcus coleopterorum,S
3414029,Alkalibacterium sp. f15,S
36854,Desulfitobacterium dehalogenans,S
33043,Coprococcus eutactus,S
2903643,Streptomyces sp. NBC_00259,S
2903619,Streptomyces sp. NBC_00090,S
2781734,Streptomyces sp. A2-16,S
2975918,Streptomyces sp. NBC_01717,S
355249,Streptomyces sp. Tu6071,S
2282738,Streptomyces paludis,S
67345,Streptomyces prasinus,S
2975963,Kitasatospora sp. NBC_00315,S
1894,Kitasatospora aureofaciens,S
3239977,Nocardia sp. CA-135398,S
2213200,Nocardia mangyaensis,S
1652495,Corynebacterium crudilactis,S
134601,Mycolicibacterium goodii,S
2017685,Arthrobacter sp. PM3,S
3423951,Pseudarthrobacter sp. L19,S
3016093,Verrucosispora sp. WMMD1129,S
1881,Micromonospora viridifaciens,S
709883,Micromonospora zamorensis,S
2760089,Nocardioides dongkuii,S
2775081,Propioniciclava soli,S
544580,Actinomyces oris,S
40988,Saccharomonospora azurea,S
280236,Nocardiopsis gilva,S
191495,Conexibacter woesei,S
1670830,Egicoccus halophilus,S
1562720,Cyanobacterium sp. IPPAS B-1200,S
215578,Williamsoniiplasma somnilux,S
468914,Deinococcus altitudinis,S
3060460,Pyrofollis japonicus,S
2955687,Cheoctovirus supergrey,S
1147042,Staphylococcus phage StB12,S
62099,Alphaentomopoxvirus acuprea,S
2071710,Enterobacter sichuanensis,S
2675787,Enterobacteriaceae endosymbiont of Donacia tomentosa,S
2675781,Enterobacteriaceae endosymbiont of Donacia provostii,S
357233,Siccibacter turicensis,S
3141543,Erwinia sp. HDF1-3R,S
929813,Gibbsiella quercinecans,S
55213,Brenneria rubrifaciens,S
3079555,Alteromonas sp. CI.11.F.A3,S
3112003,Psychrobacter sp. HD31,S
2662033,Pseudomonas sp. NY5710,S
2870840,Pseudomonas sp. DR208,S
2842349,Pseudomonas asgharzadehiana,S
490759,Marinobacter sp. BSs20148,S
1761794,Marinobacter sp. es.042,S
1635171,Pokkaliibacter plantistimulans,S
2939415,Stenotrophomonas sp. NY11291,S
2763498,Dyella telluris,S
407164,Microbulbifer pacificus,S
435905,Microbulbifer celer,S
2785056,Rhizobium sp. 007,S
1125847,Pseudorhizobium banfieldiae,S
2919917,Peteryoungia algae,S
1526658,Bosea vaviloviae,S
2698828,Sphingomonas lacunae,S
2890321,Sphingomonas radiodurans,S
476157,Altererythrobacter ishigakiensis,S
1550733,Aquisediminimonas profunda,S
1580596,Phaeobacter piscinae,S
1461694,Pseudooceanicola atlanticus,S
198252,Candidatus Pelagibacter communis,S
3458546,Caulobacter sp. RL271,S
3157666,Asticcacaulis sp. MM231,S
2152891,Paraburkholderia bonniea,S
1855909,Polynucleobacter sp. MWH-Svant-W18,S
3436237,Caballeronia sp. DA-9,S
1082851,Comamonas serinivorans,S
1658665,Mitsuaria sp. 7,S
1853276,Neisseria weixii,S
2571148,Chitiniphilus eburneus,S
63745,Sideroxydans lithotrophicus,S
1914471,Sulfuritortus calidifontis,S
1751046,Fluviibacter phosphoraccumulans,S
2932250,Hymenobacter sp. 5317J-9,S
3074898,Pontibacter sp. G13,S
1424653,Caminibacter pacificus,S
1630693,Gemmata sp. SH-PL17,S
2518322,Candidatus Borrelia fainii,S
3064161,Atrimonas thermophila,S
2054641,Bacillus stercoris,S
2020716,Paenibacillus konkukensis,S
2738867,Brevibacillus sp. DP1.3A,S
3034233,Mammaliicoccus sp. Dog046,S
3047463,Sporosarcina sp. UB5,S
1218494,Lactobacillus helsingborgensis,S
2109687,Oscillibacter sp. PEA192,S
51197,Syntrophobotulus glycolicus,S
42838,Ammonifex degensii,S
291990,Thermosediminibacter oceani,S
3366806,Anaerococcus sp. WGS1596,S
1642299,Streptomyces alfalfae,S
35621,Streptomyces mobaraensis,S
1725,Corynebacterium xerosis,S
1789,Mycobacterium xenopi,S
2609255,Rathayibacter sp. VKM Ac-2801,S
2895559,Subtercola endophyticus,S
98671,Pseudoglutamicibacter albus,S
3015152,Micromonospora sp. WMMD812,S
356851,Micromonospora chokoriensis,S
2975968,Kribbella sp. NBC_00482,S
149017,Arcanobacterium hippocoleae,S
3079339,Amycolatopsis sp. FBCC-B4732,S
103733,Saccharothrix syringae,S
53437,Nocardiopsis alba,S
2849779,Aquihabitans sp. G128,S
3066314,Spiroplasma endosymbiont of Panorpa germanica,S
2792084,Spiroplasma endosymbiont of 'Nebria riversi',S
186171,Mulberry dwarf phytoplasma,S
2125,Metamycoplasma sualvi,S
134821,Ureaplasma parvum,S
157691,Leptotrichia shahii,S
2899133,Candidatus Nanosynbacter sp. HMT-352,S
1073996,Halohasta litchfieldiae,S
2841257,Halapricum desulfuricans,S
2784880,Natranaeroarchaeum sulfidigenes,S
2866384,Thermococcus argininiproducens,S
160233,Ignicoccus hospitalis,S
718286,Nitrosopumilus zosterae,S
1980955,Drulisvirus Kp2,S
1663208,Ostreococcus lucimarinus virus 2,S
572290,Thrush coronavirus HKU12-600,S
3436241,Shewanella sp. HL-SH5,S
3020716,Acinetobacter sp. GSS19,S
472,Acinetobacter sp.,S
2079596,Acinetobacter sp. SWBY1,S
3045147,Acinetobacter corruptisaponis,S
3077589,Pseudomonas sp. DTU_2021_1001937_2_SI_NGA_ILE_001,S
702115,Pseudomonas arsenicoxydans,S
2745482,Pseudomonas kermanshahensis,S
2822138,Metapseudomonas boanensis,S
3398215,Neptuniibacter sp. SY11_33,S
56450,Xanthomonas cassavae,S
453783,Lysobacter soli,S
1871049,Pseudoxanthomonas sp.,S
650,Aeromonas jandaei,S
948519,Aeromonas rivipollensis,S
2576840,Microbulbifer harenosus,S
1335757,Spiribacter curvatus,S
3065865,Candidatus Thiodiazotropha sp. CDECU1,S
47960,Guyparkeria halophila,S
1248727,endosymbiont of unidentified scaly snail isolate Monju,S
1810504,Immundisolibacter cernigliae,S
1521768,Bradyrhizobium sp. WD16,S
1882747,Afipia sp. GAS231,S
531813,Pelagibacterium halotolerans,S
2170729,Methyloceanibacter sp. wino2,S
655015,Methylocystis bryophila,S
68569,Sphingomonas leidyi,S
543877,Pelagerythrobacter marensis,S
3127706,Parerythrobacter aurantius,S
2860237,Glacieibacterium sp.,S
696760,Pelagimonas varians,S
3093869,Yoonia sp. R78084,S
951,Ehrlichia sennetsu,S
391036,Ehrlichia japonica,S
2594003,Ferrovibrio terrae,S
2558174,Candidatus Hydrogenosomobacter endosymbioticus,S
1678128,Limnohabitans sp. 63ED37-2,S
721785,[Acidovorax] ebreus,S
3068633,Telluria beijingensis,S
3136634,Alcaligenes sp. SDU_A2,S
3089814,Xylophilus sp. GOD-11R,S
655307,Neisseria sp. KEM232,S
488,Neisseria mucosa,S
2584940,Hymenobacter sp. DG01,S
1385664,Hymenobacter sp. DG25B,S
3128900,Spirosoma sp. SC4-14,S
28117,Alistipes putredinis,S
3234028,Sphingobacterium sp. WOUb80,S
1974213,Prosthecochloris sp. HL-130-GSB,S
2925411,Sulfurovum sp. XGS-02,S
3026424,Bremerella sp. P1,S
2527984,Bremerella volcania,S
2528024,Lacipirellula limnantheis,S
2720720,Candidatus Rhabdochlamydia oedothoracis,S
1307761,Salinispira pacifica,S
2952228,Desulfomicrobium sp. ZS1,S
361111,Desulfoglaeba alkanexedens,S
2813577,Myxococcus landrumensis,S
2883246,Silvibacterium acidisoli,S
2856338,Bacillus sp. FDAARGOS_1420,S
1536769,Paenibacillus sp. FSL P4-0081,S
1054041,Levilactobacillus yonginensis,S
3074854,Streptococcus sp. SN-1,S
2173853,Streptococcus chenjunshii,S
2920380,Vagococcus luciliae,S
161154,Thermanaeromonas toyohensis,S
1805714,Christensenella massiliensis,S
1852373,Murdochiella vaginalis,S
487173,Dialister succinatiphilus,S
2975808,Streptomyces sp. NBC_00690,S
2720714,Streptomyces sp. 891-h,S
2903878,Streptomyces sp. NBC_01465,S
2975749,Streptomyces sp. NBC_00459,S
2975634,Streptomyces sp. NBC_00057,S
3050126,Streptomyces sp. KL2,S
2903646,Streptomyces sp. NBC_00328,S
68274,Streptomyces tauricus,S
3232308,Peterkaempfera podocarpi,S
1719,Corynebacterium pseudotuberculosis,S
3073562,Mycobacterium sp. Z3061,S
1774,Mycobacteroides chelonae,S
1072463,Microbacterium lemovicicum,S
2886936,Arthrobacter zhangbolii,S
3418717,Janibacter sp. G56,S
1914461,Micromonospora terminaliae,S
709878,Micromonospora vinacea,S
686309,Micromonospora haikouensis,S
2903582,Lentzea sp. NBC_00516,S
46189,Sphaerisporangium viridialbum,S
1858,Frankia sp. ArI3,S
2054282,Cyanobacterium sp. HL-69,S
1209220,Spiroplasma endosymbiont of Poecilobothrus nobilitatus,S
167964,Anaerolinea thermophila,S
3058373,Leptotrichia sp. HMT-225,S
3072977,Methanolobus mangrovi,S
126734,Methanofollis aquaemaris,S
2479928,Halorientalis pallida,S
58290,Archaeoglobus veneficus,S
54261,Ferroglobus placidus,S
2283,Acidianus ambivalens,S
164451,Vulcanisaeta distributa,S
762660,Acinetobacter phage Ac42,S
2734126,Nodensvirus spm2,S
2956343,Puppervirus Pupper,S
3048221,Gammabaculovirus nelecontei,S
2675789,Enterobacteriaceae endosymbiont of Donacia vulgaris,S
3420380,Pantoea sp. FN060301,S
665913,Mixta calida,S
300181,Serratia ureilytica,S
1805933,Rahnella sikkimica,S
267375,Pseudoalteromonas marina,S
2593655,Shewanella psychropiezotolerans,S
1738770,Shewanella inventionis,S
3023715,Ningiella sp. W23,S
188144,Enterovibrio norvegicus,S
3110111,Pseudomonas sp. JQ170C,S
2954093,Pseudomonas sp. FP2338,S
86185,Pseudomonas lundensis,S
104087,Pseudomonas frederiksbergensis,S
69963,Azorhizophilus paspali,S
1178482,Halomonas huangheensis,S
83626,Bradyrhizobium genosp. A,S
1179767,Bradyrhizobium ganzhouense,S
3019602,Rhizobium sp. 32-5/1,S
3388653,Hoeflea sp. Naph1,S
2493669,Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1,S
2718876,Methylobacterium sp. SyP6R,S
269660,Methylobacterium brachiatum,S
1922226,Anderseniella sp. Alg231-50,S
1609758,Novosphingobium sp. P6W,S
2867231,Qipengyuania gelatinilytica,S
3064139,Croceibacterium aestuarii,S
2789327,Sphingobium sp. Cam5-1,S
1913578,Sphingorhabdus lutea,S
335406,Sphingosinicella microcystinivorans,S
561184,Mameliella alba,S
3131929,Thioclava sp. GXIMD4216,S
3463852,Vannielia sp. SX4,S
2953971,Wolbachia endosymbiont (group A) of Acrocera orbiculus,S
488729,Burkholderia metallica,S
2508289,Pandoraea commovens,S
1715720,Diaphorobacter ruginosibacter,S
3048609,Undibacterium sp. CCC3.4,S
3349878,Noviherbaspirillum sp. ST 5-3,S
3392036,Neisseria sp. CCUG17229,S
495,Neisseria elongata,S
2739061,Deefgea piscis,S
405,Methylobacillus flagellatus,S
2005884,Thauera sp. K11,S
2828340,Croceimicrobium sp.,S
3138567,Mucilaginibacter sp. PAMB04168,S
2203219,Chitinophaga alhagiae,S
29549,Rhodothermus marinus,S
861299,Gemmatirosa kalamazoonensis,S
3056733,Candidatus Palauibacter irciniicola,S
76936,Helicobacter typhlonius,S
104628,Helicobacter suis,S
56877,Helicobacter bizzozeronii,S
1632864,Planctomyces sp. SH-PL14,S
1941349,Sedimentisphaera salicampi,S
1679444,Akkermansia glycaniphila,S
1806891,Candidatus Chlamydia sanziniae,S
3126740,Candidatus Electrothrix sp. GW3-4,S
453816,Pseudobdellovibrio exovorus,S
1473598,Paludibaculum fermentans,S
2026187,Bacillus pacificus,S
2911514,Lentibacillus daqui,S
1230341,Salimicrobium jeotgali,S
3048494,Paenibacillus sp. BR2-3,S
2975345,Paenibacillus sp. FSL H7-0350,S
2954701,Sporosarcina sp. FSL W8-0480,S
1221500,Fictibacillus phosphorivorans,S
2983210,Lactobacillus sp. ESL0680,S
1704076,Levilactobacillus cerevisiae,S
2779352,Pseudoflavonifractor gallinarum,S
53442,Eubacterium callanderi,S
938289,Levyella massiliensis,S
2714930,Erysipelothrix sp. HDW6C,S
905,Acidaminococcus fermentans,S
3075432,Streptomyces sp. Li-HN-5-11,S
3038642,Streptomyces sp. 11x1,S
2014920,Streptomyces capitiformicae,S
1967,Streptomyces kanamyceticus,S
480035,Nocardia wallacei,S
3383590,Corynebacterium sp. YSMAA1_1_F7,S
39688,Mycolicibacterium duvalii,S
39695,Mycolicibacterium tokaiense,S
1764,Mycobacterium avium,S
1118379,Mycolicibacter minnesotensis,S
1069220,Mycolicibacillus koreensis,S
31963,Clavibacter nebraskensis,S
399736,Agrococcus jejuensis,S
2599293,Humibacter ginsenosidimutans,S
2996261,Arthrobacter sp. MMS18-M83,S
43665,Paenarthrobacter ilicis,S
1548602,Nesterenkonia pannonica,S
1690220,Phycicoccus endophyticus,S
556288,Brachybacterium saurashtrense,S
53360,Dactylosporangium matsuzakiense,S
1867,Actinoplanes teichomyceticus,S
3016090,Solwaraspora sp. WMMD937,S
2983212,Bifidobacterium sp. ESL0682,S
3448583,Bifidobacterium sp. ESL0827,S
2486272,Nocardioides sp. WS12,S
2719023,Saccharopolyspora sp. ASAGF58,S
60706,Actinomadura formosensis,S
2811108,Natronoglycomyces albus,S
1871031,Thermophilibacter mediterraneus,S
261284,Cyanobium sp. NS01,S
1050646,Synechococcus sp. A15-44,S
570267,Methanocella paludicola,S
2572921,Haloprofundus sp. MHR1,S
1932360,Halorientalis sp. IM1011,S
76887,Caldivirga maquilingensis,S
498846,Candidatus Korarchaeum cryptofilum,S
1353246,Candidatus Nitrosotenuis chungbukensis,S
2956144,Macariavirus tuscon14g,S
2955232,Afonbuvirus coli,S
2955762,Diorhovirus intestinalis,S
3060748,Trinifflemingvirus I19,S
2560628,Mimasvirus CBB,S
2560484,Bantamvirus bantam,S
2126929,Microbacterium phage Elva,S
3433200,Vespertilionpoxvirus eptesipox,S
1923634,Wenzhou picorna-like virus 47,S
2107709,Pandoravirus quercus,S
2755398,Klebsiella sp. B345,S
2742624,Citrobacter sp. RHB25-C09,S
2815358,Leclercia pneumoniae,S
2891570,Pseudocitrobacter corydidari,S
3053982,Providencia zhijiangensis,S
2575361,Shewanella sp. MEBiC00475,S
2588449,Shewanella polaris,S
2055892,Idiomarina sp. X4,S
3414707,Psychrobacter sp. 219-2-C,S
673,Grimontia hollisae,S
3228746,Pseudomonas sp. PSE1(2024),S
2745519,Pseudomonas sp. OE 28.3,S
2954101,Pseudomonas beijingensis,S
47886,Pseudomonas luteola,S
3230974,Candidatus Njordibacter sp. Uisw_058,S
2686360,Cobetia sp. L2A1,S
343,Xanthomonas translucens,S
3160841,Xanthomonas medicagonis,S
56455,Xanthomonas hyacinthi,S
3003271,Stenotrophomonas oahuensis,S
2795387,Lysobacter arenosi,S
1867834,Dyella acidisoli,S
2992926,Dokdonella sp. MW10,S
3081770,Aeromonas sp. XH,S
511062,Oceanimonas sp. GK1,S
3081200,Congregibacter variabilis,S
2675053,Thiosulfativibrio zosterae,S
1050,Thermochromatium tepidum,S
3438964,Methylocaldum sp. GT1BW,S
1675686,Sulfurifustis variabilis,S
858422,Bradyrhizobium sp. CCBAU 051011,S
2583231,Rhizobium indicum,S
2777475,Mesorhizobium sp. J8,S
3132743,Mesorhizobium sp. RIZ17,S
3038546,Mesorhizobium sp. WSM4906,S
2801335,Devosia oryziradicis,S
1792307,Bosea sp. PAMC 26642,S
223390,Ancylobacter polymorphus,S
53399,Hyphomicrobium denitrificans,S
1002546,uncultured Cohaesibacter sp.,S
2795690,Kaistia sp. 32K,S
3445771,Sphingomonas sp. ASY06-1R,S
2599297,Sphingomonas suaedae,S
1560345,Sphingomonas panacis,S
424800,Sphingomonas insulae,S
169176,Caenibius tardaugens,S
120107,Sphingobium cloacae,S
3421173,Sulfitobacter sp. SH24,S
2980108,Roseovarius pelagicus,S
2434,Roseobacter denitrificans,S
2259340,Paracoccus suum,S
1267768,Brevirhabdus pacifica,S
2775420,Skermanella cutis,S
87,Hyphomonas sp.,S
1503055,Burkholderia territorii,S
2615214,Burkholderia perseverans,S
948107,Paraburkholderia sprentiae,S
148447,Paraburkholderia phymatum,S
1743165,Polynucleobacter arcticus,S
1436290,Candidatus Symbiobacter mobilis,S
447588,Dechloromonas sp. A34,S
1735038,Oryzomicrobium terrae,S
1867749,Acidithiobacillus sulfuriphilus,S
2678518,Acidithiobacillus ferrianus,S
160808,Acidithiobacillus ferrivorans,S
2516559,Aquirufa antheringensis,S
2023866,Petrimonas sp.,S
322095,Porphyromonas somerae,S
2094151,Paramuribaculum intestinale,S
2993543,Neolewinella sp.,S
1379270,Gemmatimonas phototrophica,S
29419,Helicobacter canis,S
2528022,Botrimarina mediterranea,S
57320,Pseudodesulfovibrio profundus,S
81425,Desulfovibrio aminophilus,S
29546,Lawsonia intracellularis,S
60035,Citrifermentans bremense,S
2995304,Nannocystis punicea,S
1325564,Nitrospira japonica,S
423605,Elusimicrobium minutum,S
2921450,Paenibacillus sp. FSL K6-0276,S
3234853,Brevibacillus sp. TJ4,S
1252,Leuconostoc carnosum,S
2932184,Xylocopilactobacillus apicola,S
2828286,Streptococcus sp. 11-4097,S
1329,Streptococcus canis,S
3079302,Agathobaculum sp. NTUH-O15-33,S
31909,Halothermothrix orenii,S
3366812,Anaerococcus sp. WGS1529,S
112901,Sporomusa malonica,S
1955814,Dialister sp.,S
3452799,Streptomyces sp. Qhu-G9,S
2903862,Streptomyces sp. NBC_01429,S
3112165,Streptomyces sp. SCSIO 75703,S
2975700,Streptomyces sp. NBC_00285,S
2975737,Streptomyces sp. NBC_00400,S
2054410,Streptomyces tritici,S
1888,Streptomyces albus,S
1889,Streptomyces ambofaciens,S
2066,Kitasatospora setae,S
571915,Corynebacterium mustelae,S
1724,Corynebacterium renale,S
367477,Microbacterium sp. XT11,S
3135257,Microbacterium sp. LWH7-1.2,S
1714373,Microbacterium sp. No. 7,S
2541726,Microbacterium wangchenii,S
2509455,Agromyces protaetiae,S
2565366,Arthrobacter sp. PAMC25564,S
3043847,Arthrobacter sp. EM1,S
2020486,Arthrobacter sp. YN,S
1136497,Brevibacterium siliguriense,S
3373541,Krasilnikovia sp. MM14-A1004,S
190146,Actinotignum urinale,S
2792008,Pseudonocardia abyssalis,S
2884263,Dermatobacter hominis,S
3096218,Prochlorococcus sp. MIT 1300,S
1400864,Synechococcus sp. BIOS-E4-1,S
3066281,Spiroplasma endosymbiont of Asaphidion curtum,S
219745,Mesoplasma tabanidae,S
45363,Metamycoplasma alkalescens,S
2715735,Candidatus Chazhemtobacterium aquaticus,S
27973,Encephalitozoon hellem,S
62319,Halococcus saccharolyticus,S
1510225,Halovenus salina,S
187878,Thermococcus gammatolerans,S
2955726,Culoivirus faecalis,S
2969597,Yangshan Harbor Nitrososphaeria virus,S
2845178,Skunavirus sv63302,S
1084719,Donellivirus gee,S
1813599,Brazilian marseillevirus,S
933845,Bathycoccus sp. RCC1105 virus BpV,S
2565304,Chrysochromulina parva virus,S
3431241,Orbivirus changuinolaense,S
885040,Enterobacter soli,S
413501,Cronobacter muytjensii,S
28152,Yersinia kristensenii,S
2816248,Rahnella bonaserana,S
2949614,Pectobacterium sp. F1-1,S
2994493,Sodalis-like secondary symbiont of Drepanosiphum platanoidis,S
2864210,Shewanella sp. FJAT-51649,S
70864,Shewanella pealeana,S
3414030,Alishewanella sp. d11,S
3242680,Acinetobacter sp. RW6,S
2711221,Vibrio ziniensis,S
1206777,Pseudomonas sp. Lz4W,S
183795,Pseudomonas mediterranea,S
53410,Pseudomonas ficuserectae,S
53406,Pseudomonas anguilliseptica,S
2497162,Pseudomonas sp. JDS08PS003,S
3002903,Pseudomonas huanghezhanensis,S
2886046,Marinobacter sp. AN1,S
518898,Marinobacterium sediminicola,S
1896164,Luteimonas sp. JM171,S
2005046,Stenotrophomonas sp. WZN-1,S
2518994,Candidatus Paraluminiphilus aquimaris,S
1748242,Spongiibacter taiwanensis,S
106634,Thioalkalivibrio versutus,S
393765,Candidatus Endoriftia persephonae,S
947516,Magnetovirga frankeli,S
73780,Methylocaldum szegediense,S
114615,Bradyrhizobium sp. ORS 278,S
1223566,Bradyrhizobium sp. CCGE-LA001,S
3039153,Bradyrhizobium sp. CB1650,S
1300039,Bradyrhizobium centrosematis,S
2021862,Labrenzia sp. VG12,S
1235591,Pseudorhodoplanes sinuspersici,S
2860336,Devosia salina,S
3019544,Hyphomicrobium sp. DMF-1,S
134,Methylocystis parvus,S
1855519,Sphingobium sp. EP60837,S
3137368,Yoonia algicola,S
2494374,Tabrizicola piscis,S
2840474,Gemmobacter fulvus,S
2883238,Wolbachia endosymbiont of Chironomus riparius,S
3066143,Wolbachia endosymbiont (group A) of Conops quadrifasciatus,S
2605943,Hwanghaeella sp.,S
504468,Rhodovastum atsumiense,S
1866326,Hyphococcus flavus,S
311231,Paraburkholderia ginsengisoli,S
2081049,Polynucleobacter sp. AP-Sving-400A-A2,S
3047864,Polynucleobacter sp. HIN5,S
3374553,Pseudoduganella sp. UC29_106,S
3350174,Pseudoduganella sp. UC29_71,S
2914710,Sphaerotilus microaerophilus,S
215580,Caldimonas thermodepolymerans,S
1415657,Candidatus Walczuchella monophlebidarum,S
2987688,Hymenobacter sp. YIM 151858-1,S
2319843,Hymenobacter oligotrophus,S
247481,Candidatus Cardinium hertigii,S
146919,Salinibacter ruber,S
2849642,Helicobacter gastrofelis,S
2527968,Aureliella helgolandensis,S
3398393,Oleiharenicola sp. Vm1,S
2719987,Entomospira nematocerorum,S
273376,Parasphaerochaeta coccoides,S
181663,Desulfosudis oleivorans,S
3133335,Sorangium sp. So ce1335,S
2954511,Solibacillus sp. FSL H8-0523,S
1497681,Listeria newyorkensis,S
1471761,Novibacillus thermophilus,S
178899,Carboxydocella thermautotrophica,S
3238632,Streptomyces sp. R41,S
3403457,Streptomyces sp. cg28,S
2078691,Streptomyces sp. CB01881,S
1226757,Streptomyces rapamycinicus,S
3239975,Nocardia sp. CA-128927,S
204891,Nocardia iowensis,S
1705,Corynebacterium stationis,S
386911,Mycobacterium seoulense,S
875808,Gordonia sp. NB41Y,S
2698900,Gordonia sp. JH63,S
2055,Gordonia terrae,S
2915130,Dietzia sp. B32,S
2760083,Tomitella gaofuii,S
3153752,Agrococcus chionoecetis,S
3418415,Pseudarthrobacter sp. H2,S
103817,Janibacter terrae,S
1652028,Brachybacterium huguangmaarense,S
2975982,Micromonospora sp. NBC_01638,S
1877,Micromonospora echinospora,S
2294034,Micromonospora craniellae,S
2728827,Catellatospora sp. IY07-71,S
2749050,Gardnerella sp. DNF00536,S
3059035,Bifidobacterium fermentum,S
1687,Bifidobacterium coryneforme,S
200618,Nocardioides aromaticivorans,S
3052086,Propionimicrobium sp. PCR01-08-3,S
3239942,Kribbella sp. CA-253562,S
715472,Amycolatopsis nalaikhensis,S
3239995,Nocardiopsis sp. CA-288880,S
710111,Frankia sp. QA3,S
1497974,Georgenia sp. SUBG003,S
3066276,Spiroplasma endosymbiont of Aspidapion aeneum,S
2967972,Spiroplasma endosymbiont of Anurida maritima,S
2144,Spiroplasma mirum,S
1609546,endosymbiont DhMRE of Dentiscutata heterogama,S
133453,Caldilinea aerophila,S
2203,Methanospirillum hungatei,S
2961596,Salinilacihabitans rarus,S
1008152,Haladaptatus pallidirubidus,S
1702103,Halomicrococcus gelatinilyticus,S
680118,Methanothermobacter tenebrarum,S
2264,Thermococcus celer,S
3060193,Meadowvirus AH04,S
2956266,Pariacacavirus 1245O,S
3060051,Innesvirus P9VFCI,S
2845079,Marfavirus F48,S
3050246,Rhadinovirus bovinegamma4,S
3050331,Ostreavirus ostreidmalaco1,S
3241176,Prasinovirus micromonas,S
3431485,Orthopoxvirus skunkpox,S
3051417,Alphabaculovirus heleucae,S
2976431,Enterobacter sp. CP102,S
2675773,Enterobacteriaceae endosymbiont of Donacia cincticornis,S
1398493,Pseudocitrobacter faecalis,S
2872648,Mixta hanseatica,S
1239307,Sodalis praecaptivus,S
77608,Pseudoalteromonas distincta,S
60478,Shewanella amazonensis,S
768528,Shewanella indica,S
1632866,Alkalimarinus sediminis,S
2662362,Acinetobacter wanghuae,S
29433,Moraxella ovis,S
1918946,Vibrio palustris,S
865757,Photobacterium atrarenae,S
2954086,Pseudomonas sp. FP2196,S
3388490,Pseudomonas sp. MPB23,S
2825975,Pseudomonas sp. SCA2728.1_7,S
78543,Pseudomonas migulae,S
1421430,Pseudomonas granadensis,S
2956797,Halomonas sp. Y3,S
2820817,Aggregatibacter sp. 2125159857,S
2511995,Pseudolysobacter antarcticus,S
105751,Aeromonas bestiarum,S
265883,Hydrogenovibrio thermophilus,S
553981,Candidatus Nitrosacidococcus tergens,S
439387,Bradyrhizobium sp. CIAT3101,S
